"D","Delta","EDD_order","P","SPT_order","TT_EDD","TT_SPT","d_by_rank","d_multiset","instance_id","n","p_by_rank","panel","tau_den","tau_num"
"45","3","[1,3,4,2,5]","25","[1,2,3,4,5]","14","17","[3,13,5,9,15]","[3,5,9,13,15]","B_o084_r10333","5","[1,2,4,7,11]","B","25","16"
"45","-4","[1,3,5,2,4]","25","[1,2,3,4,5]","22","18","[3,13,5,15,9]","[3,5,9,13,15]","B_o084_r10334","5","[1,2,4,7,11]","B","25","16"
"45","2","[1,4,3,2,5]","25","[1,2,3,4,5]","17","19","[3,13,9,5,15]","[3,5,9,13,15]","B_o084_r10335","5","[1,2,4,7,11]","B","25","16"
"45","","[1,5,3,2,4]","25","[1,2,3,4,5]","","","[3,13,9,15,5]","[3,5,9,13,15]","B_o084_r10336","5","[1,2,4,7,11]","B","25","16"
"45","-6","[1,4,5,2,3]","25","[1,2,3,4,5]","31","25","[3,13,15,5,9]","[3,5,9,13,15]","B_o084_r10337","5","[1,2,4,7,11]","B","25","16"
"45","-10","[1,5,4,2,3]","25","[1,2,3,4,5]","35","25","[3,13,15,9,5]","[3,5,9,13,15]","B_o084_r10338","5","[1,2,4,7,11]","B","25","16"
"45","-4","[1,3,4,5,2]","25","[1,2,3,4,5]","23","19","[3,15,5,9,13]","[3,5,9,13,15]","B_o084_r10339","5","[1,2,4,7,11]","B","25","16"
"45","-8","[1,3,5,4,2]","25","[1,2,3,4,5]","27","19","[3,15,5,13,9]","[3,5,9,13,15]","B_o084_r10340","5","[1,2,4,7,11]","B","25","16"
"45","-5","[1,4,3,5,2]","25","[1,2,3,4,5]","26","21","[3,15,9,5,13]","[3,5,9,13,15]","B_o084_r10341","5","[1,2,4,7,11]","B","25","16"
"45","-13","[1,5,3,4,2]","25","[1,2,3,4,5]","34","21","[3,15,9,13,5]","[3,5,9,13,15]","B_o084_r10342","5","[1,2,4,7,11]","B","25","16"
"45","-8","[1,4,5,3,2]","25","[1,2,3,4,5]","33","25","[3,15,13,5,9]","[3,5,9,13,15]","B_o084_r10343","5","[1,2,4,7,11]","B","25","16"
"45","-12","[1,5,4,3,2]","25","[1,2,3,4,5]","37","25","[3,15,13,9,5]","[3,5,9,13,15]","B_o084_r10344","5","[1,2,4,7,11]","B","25","16"
"45","","[2,1,3,4,5]","25","[1,2,3,4,5]","","","[5,3,9,13,15]","[3,5,9,13,15]","B_o084_r10345","5","[1,2,4,7,11]","B","25","16"
"45","","[2,1,3,5,4]","25","[1,2,3,4,5]","","","[5,3,9,15,13]","[3,5,9,13,15]","B_o084_r10346","5","[1,2,4,7,11]","B","25","16"
"45","","[2,1,4,3,5]","25","[1,2,3,4,5]","","","[5,3,13,9,15]","[3,5,9,13,15]","B_o084_r10347","5","[1,2,4,7,11]","B","25","16"
"45","","[2,1,5,3,4]","25","[1,2,3,4,5]","","","[5,3,13,15,9]","[3,5,9,13,15]","B_o084_r10348","5","[1,2,4,7,11]","B","25","16"
"45","","[2,1,4,5,3]","25","[1,2,3,4,5]","","","[5,3,15,9,13]","[3,5,9,13,15]","B_o084_r10349","5","[1,2,4,7,11]","B","25","16"
"45","","[2,1,5,4,3]","25","[1,2,3,4,5]","","","[5,3,15,13,9]","[3,5,9,13,15]","B_o084_r10350","5","[1,2,4,7,11]","B","25","16"
"45","3","[3,1,2,4,5]","25","[1,2,3,4,5]","12","15","[5,9,3,13,15]","[3,5,9,13,15]","B_o084_r10351","5","[1,2,4,7,11]","B","25","16"
"45","0","[3,1,2,5,4]","25","[1,2,3,4,5]","16","16","[5,9,3,15,13]","[3,5,9,13,15]","B_o084_r10352","5","[1,2,4,7,11]","B","25","16"
"45","2","[4,1,2,3,5]","25","[1,2,3,4,5]","19","21","[5,9,13,3,15]","[3,5,9,13,15]","B_o084_r10353","5","[1,2,4,7,11]","B","25","16"
"45","-13","[5,1,2,3,4]","25","[1,2,3,4,5]","35","22","[5,9,13,15,3]","[3,5,9,13,15]","B_o084_r10354","5","[1,2,4,7,11]","B","25","16"
"45","-3","[4,1,2,5,3]","25","[1,2,3,4,5]","26","23","[5,9,15,3,13]","[3,5,9,13,15]","B_o084_r10355","5","[1,2,4,7,11]","B","25","16"
"45","-15","[5,1,2,4,3]","25","[1,2,3,4,5]","38","23","[5,9,15,13,3]","[3,5,9,13,15]","B_o084_r10356","5","[1,2,4,7,11]","B","25","16"
"45","4","[3,1,4,2,5]","25","[1,2,3,4,5]","15","19","[5,13,3,9,15]","[3,5,9,13,15]","B_o084_r10357","5","[1,2,4,7,11]","B","25","16"
"45","-3","[3,1,5,2,4]","25","[1,2,3,4,5]","23","20","[5,13,3,15,9]","[3,5,9,13,15]","B_o084_r10358","5","[1,2,4,7,11]","B","25","16"
"45","0","[4,1,3,2,5]","25","[1,2,3,4,5]","21","21","[5,13,9,3,15]","[3,5,9,13,15]","B_o084_r10359","5","[1,2,4,7,11]","B","25","16"
"45","","[5,1,3,2,4]","25","[1,2,3,4,5]","","","[5,13,9,15,3]","[3,5,9,13,15]","B_o084_r10360","5","[1,2,4,7,11]","B","25","16"
"45","-8","[4,1,5,2,3]","25","[1,2,3,4,5]","35","27","[5,13,15,3,9]","[3,5,9,13,15]","B_o084_r10361","5","[1,2,4,7,11]","B","25","16"
"45","-16","[5,1,4,2,3]","25","[1,2,3,4,5]","43","27","[5,13,15,9,3]","[3,5,9,13,15]","B_o084_r10362","5","[1,2,4,7,11]","B","25","16"
"45","-3","[3,1,4,5,2]","25","[1,2,3,4,5]","24","21","[5,15,3,9,13]","[3,5,9,13,15]","B_o084_r10363","5","[1,2,4,7,11]","B","25","16"
"45","-7","[3,1,5,4,2]","25","[1,2,3,4,5]","28","21","[5,15,3,13,9]","[3,5,9,13,15]","B_o084_r10364","5","[1,2,4,7,11]","B","25","16"
"45","-7","[4,1,3,5,2]","25","[1,2,3,4,5]","30","23","[5,15,9,3,13]","[3,5,9,13,15]","B_o084_r10365","5","[1,2,4,7,11]","B","25","16"
"45","-19","[5,1,3,4,2]","25","[1,2,3,4,5]","42","23","[5,15,9,13,3]","[3,5,9,13,15]","B_o084_r10366","5","[1,2,4,7,11]","B","25","16"
"45","-10","[4,1,5,3,2]","25","[1,2,3,4,5]","37","27","[5,15,13,3,9]","[3,5,9,13,15]","B_o084_r10367","5","[1,2,4,7,11]","B","25","16"
"45","-18","[5,1,4,3,2]","25","[1,2,3,4,5]","45","27","[5,15,13,9,3]","[3,5,9,13,15]","B_o084_r10368","5","[1,2,4,7,11]","B","25","16"
"45","1","[2,3,1,4,5]","25","[1,2,3,4,5]","12","13","[9,3,5,13,15]","[3,5,9,13,15]","B_o084_r10369","5","[1,2,4,7,11]","B","25","16"
"45","-2","[2,3,1,5,4]","25","[1,2,3,4,5]","16","14","[9,3,5,15,13]","[3,5,9,13,15]","B_o084_r10370","5","[1,2,4,7,11]","B","25","16"
"45","","[2,4,1,3,5]","25","[1,2,3,4,5]","","","[9,3,13,5,15]","[3,5,9,13,15]","B_o084_r10371","5","[1,2,4,7,11]","B","25","16"
"45","","[2,5,1,3,4]","25","[1,2,3,4,5]","","","[9,3,13,15,5]","[3,5,9,13,15]","B_o084_r10372","5","[1,2,4,7,11]","B","25","16"
"45","","[2,4,1,5,3]","25","[1,2,3,4,5]","","","[9,3,15,5,13]","[3,5,9,13,15]","B_o084_r10373","5","[1,2,4,7,11]","B","25","16"
"45","","[2,5,1,4,3]","25","[1,2,3,4,5]","","","[9,3,15,13,5]","[3,5,9,13,15]","B_o084_r10374","5","[1,2,4,7,11]","B","25","16"
"45","2","[3,2,1,4,5]","25","[1,2,3,4,5]","13","15","[9,5,3,13,15]","[3,5,9,13,15]","B_o084_r10375","5","[1,2,4,7,11]","B","25","16"
"45","-1","[3,2,1,5,4]","25","[1,2,3,4,5]","17","16","[9,5,3,15,13]","[3,5,9,13,15]","B_o084_r10376","5","[1,2,4,7,11]","B","25","16"
"45","","[4,2,1,3,5]","25","[1,2,3,4,5]","","","[9,5,13,3,15]","[3,5,9,13,15]","B_o084_r10377","5","[1,2,4,7,11]","B","25","16"
"45","","[5,2,1,3,4]","25","[1,2,3,4,5]","","","[9,5,13,15,3]","[3,5,9,13,15]","B_o084_r10378","5","[1,2,4,7,11]","B","25","16"
"45","","[4,2,1,5,3]","25","[1,2,3,4,5]","","","[9,5,15,3,13]","[3,5,9,13,15]","B_o084_r10379","5","[1,2,4,7,11]","B","25","16"
"45","","[5,2,1,4,3]","25","[1,2,3,4,5]","","","[9,5,15,13,3]","[3,5,9,13,15]","B_o084_r10380","5","[1,2,4,7,11]","B","25","16"
"45","2","[3,4,1,2,5]","25","[1,2,3,4,5]","21","23","[9,13,3,5,15]","[3,5,9,13,15]","B_o084_r10381","5","[1,2,4,7,11]","B","25","16"
"45","-9","[3,5,1,2,4]","25","[1,2,3,4,5]","33","24","[9,13,3,15,5]","[3,5,9,13,15]","B_o084_r10382","5","[1,2,4,7,11]","B","25","16"
"45","","[4,3,1,2,5]","25","[1,2,3,4,5]","","","[9,13,5,3,15]","[3,5,9,13,15]","B_o084_r10383","5","[1,2,4,7,11]","B","25","16"
"45","","[5,3,1,2,4]","25","[1,2,3,4,5]","","","[9,13,5,15,3]","[3,5,9,13,15]","B_o084_r10384","5","[1,2,4,7,11]","B","25","16"
"45","-14","[4,5,1,2,3]","25","[1,2,3,4,5]","45","31","[9,13,15,3,5]","[3,5,9,13,15]","B_o084_r10385","5","[1,2,4,7,11]","B","25","16"
"45","-18","[5,4,1,2,3]","25","[1,2,3,4,5]","49","31","[9,13,15,5,3]","[3,5,9,13,15]","B_o084_r10386","5","[1,2,4,7,11]","B","25","16"
"45","-5","[3,4,1,5,2]","25","[1,2,3,4,5]","30","25","[9,15,3,5,13]","[3,5,9,13,15]","B_o084_r10387","5","[1,2,4,7,11]","B","25","16"
"45","-13","[3,5,1,4,2]","25","[1,2,3,4,5]","38","25","[9,15,3,13,5]","[3,5,9,13,15]","B_o084_r10388","5","[1,2,4,7,11]","B","25","16"
"45","","[4,3,1,5,2]","25","[1,2,3,4,5]","","","[9,15,5,3,13]","[3,5,9,13,15]","B_o084_r10389","5","[1,2,4,7,11]","B","25","16"
"45","","[5,3,1,4,2]","25","[1,2,3,4,5]","","","[9,15,5,13,3]","[3,5,9,13,15]","B_o084_r10390","5","[1,2,4,7,11]","B","25","16"
"45","-16","[4,5,1,3,2]","25","[1,2,3,4,5]","47","31","[9,15,13,3,5]","[3,5,9,13,15]","B_o084_r10391","5","[1,2,4,7,11]","B","25","16"
"45","-20","[5,4,1,3,2]","25","[1,2,3,4,5]","51","31","[9,15,13,5,3]","[3,5,9,13,15]","B_o084_r10392","5","[1,2,4,7,11]","B","25","16"
"45","","[2,3,4,1,5]","25","[1,2,3,4,5]","","","[13,3,5,9,15]","[3,5,9,13,15]","B_o084_r10393","5","[1,2,4,7,11]","B","25","16"
"45","-6","[2,3,5,1,4]","25","[1,2,3,4,5]","24","18","[13,3,5,15,9]","[3,5,9,13,15]","B_o084_r10394","5","[1,2,4,7,11]","B","25","16"
"45","","[2,4,3,1,5]","25","[1,2,3,4,5]","","","[13,3,9,5,15]","[3,5,9,13,15]","B_o084_r10395","5","[1,2,4,7,11]","B","25","16"
"45","","[2,5,3,1,4]","25","[1,2,3,4,5]","","","[13,3,9,15,5]","[3,5,9,13,15]","B_o084_r10396","5","[1,2,4,7,11]","B","25","16"
"45","-8","[2,4,5,1,3]","25","[1,2,3,4,5]","33","25","[13,3,15,5,9]","[3,5,9,13,15]","B_o084_r10397","5","[1,2,4,7,11]","B","25","16"
"45","-12","[2,5,4,1,3]","25","[1,2,3,4,5]","37","25","[13,3,15,9,5]","[3,5,9,13,15]","B_o084_r10398","5","[1,2,4,7,11]","B","25","16"
"45","","[3,2,4,1,5]","25","[1,2,3,4,5]","","","[13,5,3,9,15]","[3,5,9,13,15]","B_o084_r10399","5","[1,2,4,7,11]","B","25","16"
"45","-5","[3,2,5,1,4]","25","[1,2,3,4,5]","25","20","[13,5,3,15,9]","[3,5,9,13,15]","B_o084_r10400","5","[1,2,4,7,11]","B","25","16"
"45","","[4,2,3,1,5]","25","[1,2,3,4,5]","","","[13,5,9,3,15]","[3,5,9,13,15]","B_o084_r10401","5","[1,2,4,7,11]","B","25","16"
"45","","[5,2,3,1,4]","25","[1,2,3,4,5]","","","[13,5,9,15,3]","[3,5,9,13,15]","B_o084_r10402","5","[1,2,4,7,11]","B","25","16"
"45","-10","[4,2,5,1,3]","25","[1,2,3,4,5]","37","27","[13,5,15,3,9]","[3,5,9,13,15]","B_o084_r10403","5","[1,2,4,7,11]","B","25","16"
"45","-18","[5,2,4,1,3]","25","[1,2,3,4,5]","45","27","[13,5,15,9,3]","[3,5,9,13,15]","B_o084_r10404","5","[1,2,4,7,11]","B","25","16"
"45","","[3,4,2,1,5]","25","[1,2,3,4,5]","","","[13,9,3,5,15]","[3,5,9,13,15]","B_o084_r10405","5","[1,2,4,7,11]","B","25","16"
"45","","[3,5,2,1,4]","25","[1,2,3,4,5]","","","[13,9,3,15,5]","[3,5,9,13,15]","B_o084_r10406","5","[1,2,4,7,11]","B","25","16"
"45","","[4,3,2,1,5]","25","[1,2,3,4,5]","","","[13,9,5,3,15]","[3,5,9,13,15]","B_o084_r10407","5","[1,2,4,7,11]","B","25","16"
"45","","[5,3,2,1,4]","25","[1,2,3,4,5]","","","[13,9,5,15,3]","[3,5,9,13,15]","B_o084_r10408","5","[1,2,4,7,11]","B","25","16"
"45","-15","[4,5,2,1,3]","25","[1,2,3,4,5]","46","31","[13,9,15,3,5]","[3,5,9,13,15]","B_o084_r10409","5","[1,2,4,7,11]","B","25","16"
"45","-19","[5,4,2,1,3]","25","[1,2,3,4,5]","50","31","[13,9,15,5,3]","[3,5,9,13,15]","B_o084_r10410","5","[1,2,4,7,11]","B","25","16"
"45","-11","[3,4,5,1,2]","25","[1,2,3,4,5]","40","29","[13,15,3,5,9]","[3,5,9,13,15]","B_o084_r10411","5","[1,2,4,7,11]","B","25","16"
"45","-15","[3,5,4,1,2]","25","[1,2,3,4,5]","44","29","[13,15,3,9,5]","[3,5,9,13,15]","B_o084_r10412","5","[1,2,4,7,11]","B","25","16"
"45","-14","[4,3,5,1,2]","25","[1,2,3,4,5]","43","29","[13,15,5,3,9]","[3,5,9,13,15]","B_o084_r10413","5","[1,2,4,7,11]","B","25","16"
"45","-22","[5,3,4,1,2]","25","[1,2,3,4,5]","51","29","[13,15,5,9,3]","[3,5,9,13,15]","B_o084_r10414","5","[1,2,4,7,11]","B","25","16"
"45","-19","[4,5,3,1,2]","25","[1,2,3,4,5]","50","31","[13,15,9,3,5]","[3,5,9,13,15]","B_o084_r10415","5","[1,2,4,7,11]","B","25","16"
"45","-23","[5,4,3,1,2]","25","[1,2,3,4,5]","54","31","[13,15,9,5,3]","[3,5,9,13,15]","B_o084_r10416","5","[1,2,4,7,11]","B","25","16"
"45","-7","[2,3,4,5,1]","25","[1,2,3,4,5]","26","19","[15,3,5,9,13]","[3,5,9,13,15]","B_o084_r10417","5","[1,2,4,7,11]","B","25","16"
"45","-11","[2,3,5,4,1]","25","[1,2,3,4,5]","30","19","[15,3,5,13,9]","[3,5,9,13,15]","B_o084_r10418","5","[1,2,4,7,11]","B","25","16"
"45","","[2,4,3,5,1]","25","[1,2,3,4,5]","","","[15,3,9,5,13]","[3,5,9,13,15]","B_o084_r10419","5","[1,2,4,7,11]","B","25","16"
"45","-16","[2,5,3,4,1]","25","[1,2,3,4,5]","37","21","[15,3,9,13,5]","[3,5,9,13,15]","B_o084_r10420","5","[1,2,4,7,11]","B","25","16"
"45","-11","[2,4,5,3,1]","25","[1,2,3,4,5]","36","25","[15,3,13,5,9]","[3,5,9,13,15]","B_o084_r10421","5","[1,2,4,7,11]","B","25","16"
"45","-15","[2,5,4,3,1]","25","[1,2,3,4,5]","40","25","[15,3,13,9,5]","[3,5,9,13,15]","B_o084_r10422","5","[1,2,4,7,11]","B","25","16"
"45","-6","[3,2,4,5,1]","25","[1,2,3,4,5]","27","21","[15,5,3,9,13]","[3,5,9,13,15]","B_o084_r10423","5","[1,2,4,7,11]","B","25","16"
"45","-10","[3,2,5,4,1]","25","[1,2,3,4,5]","31","21","[15,5,3,13,9]","[3,5,9,13,15]","B_o084_r10424","5","[1,2,4,7,11]","B","25","16"
"45","","[4,2,3,5,1]","25","[1,2,3,4,5]","","","[15,5,9,3,13]","[3,5,9,13,15]","B_o084_r10425","5","[1,2,4,7,11]","B","25","16"
"45","-22","[5,2,3,4,1]","25","[1,2,3,4,5]","45","23","[15,5,9,13,3]","[3,5,9,13,15]","B_o084_r10426","5","[1,2,4,7,11]","B","25","16"
"45","-13","[4,2,5,3,1]","25","[1,2,3,4,5]","40","27","[15,5,13,3,9]","[3,5,9,13,15]","B_o084_r10427","5","[1,2,4,7,11]","B","25","16"
"45","-21","[5,2,4,3,1]","25","[1,2,3,4,5]","48","27","[15,5,13,9,3]","[3,5,9,13,15]","B_o084_r10428","5","[1,2,4,7,11]","B","25","16"
"45","-7","[3,4,2,5,1]","25","[1,2,3,4,5]","32","25","[15,9,3,5,13]","[3,5,9,13,15]","B_o084_r10429","5","[1,2,4,7,11]","B","25","16"
"45","-15","[3,5,2,4,1]","25","[1,2,3,4,5]","40","25","[15,9,3,13,5]","[3,5,9,13,15]","B_o084_r10430","5","[1,2,4,7,11]","B","25","16"
"45","-10","[4,3,2,5,1]","25","[1,2,3,4,5]","35","25","[15,9,5,3,13]","[3,5,9,13,15]","B_o084_r10431","5","[1,2,4,7,11]","B","25","16"
"45","-22","[5,3,2,4,1]","25","[1,2,3,4,5]","47","25","[15,9,5,13,3]","[3,5,9,13,15]","B_o084_r10432","5","[1,2,4,7,11]","B","25","16"
"45","-18","[4,5,2,3,1]","25","[1,2,3,4,5]","49","31","[15,9,13,3,5]","[3,5,9,13,15]","B_o084_r10433","5","[1,2,4,7,11]","B","25","16"
"45","-22","[5,4,2,3,1]","25","[1,2,3,4,5]","53","31","[15,9,13,5,3]","[3,5,9,13,15]","B_o084_r10434","5","[1,2,4,7,11]","B","25","16"
"45","-12","[3,4,5,2,1]","25","[1,2,3,4,5]","41","29","[15,13,3,5,9]","[3,5,9,13,15]","B_o084_r10435","5","[1,2,4,7,11]","B","25","16"
"45","-16","[3,5,4,2,1]","25","[1,2,3,4,5]","45","29","[15,13,3,9,5]","[3,5,9,13,15]","B_o084_r10436","5","[1,2,4,7,11]","B","25","16"
"45","-15","[4,3,5,2,1]","25","[1,2,3,4,5]","44","29","[15,13,5,3,9]","[3,5,9,13,15]","B_o084_r10437","5","[1,2,4,7,11]","B","25","16"
"45","-23","[5,3,4,2,1]","25","[1,2,3,4,5]","52","29","[15,13,5,9,3]","[3,5,9,13,15]","B_o084_r10438","5","[1,2,4,7,11]","B","25","16"
"45","-20","[4,5,3,2,1]","25","[1,2,3,4,5]","51","31","[15,13,9,3,5]","[3,5,9,13,15]","B_o084_r10439","5","[1,2,4,7,11]","B","25","16"
"45","-24","[5,4,3,2,1]","25","[1,2,3,4,5]","55","31","[15,13,9,5,3]","[3,5,9,13,15]","B_o084_r10440","5","[1,2,4,7,11]","B","25","16"
"47","0","[1,2,3,4,5]","25","[1,2,3,4,5]","9","9","[3,5,9,13,17]","[3,5,9,13,17]","B_o085_r10441","5","[1,2,4,7,11]","B","125","78"
"47","-1","[1,2,3,5,4]","25","[1,2,3,4,5]","13","12","[3,5,9,17,13]","[3,5,9,13,17]","B_o085_r10442","5","[1,2,4,7,11]","B","125","78"
"47","3","[1,2,4,3,5]","25","[1,2,3,4,5]","10","13","[3,5,13,9,17]","[3,5,9,13,17]","B_o085_r10443","5","[1,2,4,7,11]","B","125","78"
"47","-2","[1,2,5,3,4]","25","[1,2,3,4,5]","18","16","[3,5,13,17,9]","[3,5,9,13,17]","B_o085_r10444","5","[1,2,4,7,11]","B","125","78"
"47","0","[1,2,4,5,3]","25","[1,2,3,4,5]","17","17","[3,5,17,9,13]","[3,5,9,13,17]","B_o085_r10445","5","[1,2,4,7,11]","B","125","78"
"47","-4","[1,2,5,4,3]","25","[1,2,3,4,5]","21","17","[3,5,17,13,9]","[3,5,9,13,17]","B_o085_r10446","5","[1,2,4,7,11]","B","125","78"
"47","2","[1,3,2,4,5]","25","[1,2,3,4,5]","9","11","[3,9,5,13,17]","[3,5,9,13,17]","B_o085_r10447","5","[1,2,4,7,11]","B","125","78"
"47","1","[1,3,2,5,4]","25","[1,2,3,4,5]","13","14","[3,9,5,17,13]","[3,5,9,13,17]","B_o085_r10448","5","[1,2,4,7,11]","B","125","78"
"47","4","[1,4,2,3,5]","25","[1,2,3,4,5]","13","17","[3,9,13,5,17]","[3,5,9,13,17]","B_o085_r10449","5","[1,2,4,7,11]","B","125","78"
"47","-5","[1,5,2,3,4]","25","[1,2,3,4,5]","25","20","[3,9,13,17,5]","[3,5,9,13,17]","B_o085_r10450","5","[1,2,4,7,11]","B","125","78"
"47","1","[1,4,2,5,3]","25","[1,2,3,4,5]","20","21","[3,9,17,5,13]","[3,5,9,13,17]","B_o085_r10451","5","[1,2,4,7,11]","B","125","78"
"47","-7","[1,5,2,4,3]","25","[1,2,3,4,5]","28","21","[3,9,17,13,5]","[3,5,9,13,17]","B_o085_r10452","5","[1,2,4,7,11]","B","125","78"
"47","3","[1,3,4,2,5]","25","[1,2,3,4,5]","12","15","[3,13,5,9,17]","[3,5,9,13,17]","B_o085_r10453","5","[1,2,4,7,11]","B","125","78"
"47","-2","[1,3,5,2,4]","25","[1,2,3,4,5]","20","18","[3,13,5,17,9]","[3,5,9,13,17]","B_o085_r10454","5","[1,2,4,7,11]","B","125","78"
"47","2","[1,4,3,2,5]","25","[1,2,3,4,5]","15","17","[3,13,9,5,17]","[3,5,9,13,17]","B_o085_r10455","5","[1,2,4,7,11]","B","125","78"
"47","","[1,5,3,2,4]","25","[1,2,3,4,5]","","","[3,13,9,17,5]","[3,5,9,13,17]","B_o085_r10456","5","[1,2,4,7,11]","B","125","78"
"47","-4","[1,4,5,2,3]","25","[1,2,3,4,5]","29","25","[3,13,17,5,9]","[3,5,9,13,17]","B_o085_r10457","5","[1,2,4,7,11]","B","125","78"
"47","-8","[1,5,4,2,3]","25","[1,2,3,4,5]","33","25","[3,13,17,9,5]","[3,5,9,13,17]","B_o085_r10458","5","[1,2,4,7,11]","B","125","78"
"47","-2","[1,3,4,5,2]","25","[1,2,3,4,5]","21","19","[3,17,5,9,13]","[3,5,9,13,17]","B_o085_r10459","5","[1,2,4,7,11]","B","125","78"
"47","-6","[1,3,5,4,2]","25","[1,2,3,4,5]","25","19","[3,17,5,13,9]","[3,5,9,13,17]","B_o085_r10460","5","[1,2,4,7,11]","B","125","78"
"47","-3","[1,4,3,5,2]","25","[1,2,3,4,5]","24","21","[3,17,9,5,13]","[3,5,9,13,17]","B_o085_r10461","5","[1,2,4,7,11]","B","125","78"
"47","-11","[1,5,3,4,2]","25","[1,2,3,4,5]","32","21","[3,17,9,13,5]","[3,5,9,13,17]","B_o085_r10462","5","[1,2,4,7,11]","B","125","78"
"47","-6","[1,4,5,3,2]","25","[1,2,3,4,5]","31","25","[3,17,13,5,9]","[3,5,9,13,17]","B_o085_r10463","5","[1,2,4,7,11]","B","125","78"
"47","-10","[1,5,4,3,2]","25","[1,2,3,4,5]","35","25","[3,17,13,9,5]","[3,5,9,13,17]","B_o085_r10464","5","[1,2,4,7,11]","B","125","78"
"47","","[2,1,3,4,5]","25","[1,2,3,4,5]","","","[5,3,9,13,17]","[3,5,9,13,17]","B_o085_r10465","5","[1,2,4,7,11]","B","125","78"
"47","","[2,1,3,5,4]","25","[1,2,3,4,5]","","","[5,3,9,17,13]","[3,5,9,13,17]","B_o085_r10466","5","[1,2,4,7,11]","B","125","78"
"47","","[2,1,4,3,5]","25","[1,2,3,4,5]","","","[5,3,13,9,17]","[3,5,9,13,17]","B_o085_r10467","5","[1,2,4,7,11]","B","125","78"
"47","","[2,1,5,3,4]","25","[1,2,3,4,5]","","","[5,3,13,17,9]","[3,5,9,13,17]","B_o085_r10468","5","[1,2,4,7,11]","B","125","78"
"47","","[2,1,4,5,3]","25","[1,2,3,4,5]","","","[5,3,17,9,13]","[3,5,9,13,17]","B_o085_r10469","5","[1,2,4,7,11]","B","125","78"
"47","","[2,1,5,4,3]","25","[1,2,3,4,5]","","","[5,3,17,13,9]","[3,5,9,13,17]","B_o085_r10470","5","[1,2,4,7,11]","B","125","78"
"47","3","[3,1,2,4,5]","25","[1,2,3,4,5]","10","13","[5,9,3,13,17]","[3,5,9,13,17]","B_o085_r10471","5","[1,2,4,7,11]","B","125","78"
"47","2","[3,1,2,5,4]","25","[1,2,3,4,5]","14","16","[5,9,3,17,13]","[3,5,9,13,17]","B_o085_r10472","5","[1,2,4,7,11]","B","125","78"
"47","2","[4,1,2,3,5]","25","[1,2,3,4,5]","17","19","[5,9,13,3,17]","[3,5,9,13,17]","B_o085_r10473","5","[1,2,4,7,11]","B","125","78"
"47","-11","[5,1,2,3,4]","25","[1,2,3,4,5]","33","22","[5,9,13,17,3]","[3,5,9,13,17]","B_o085_r10474","5","[1,2,4,7,11]","B","125","78"
"47","-1","[4,1,2,5,3]","25","[1,2,3,4,5]","24","23","[5,9,17,3,13]","[3,5,9,13,17]","B_o085_r10475","5","[1,2,4,7,11]","B","125","78"
"47","-13","[5,1,2,4,3]","25","[1,2,3,4,5]","36","23","[5,9,17,13,3]","[3,5,9,13,17]","B_o085_r10476","5","[1,2,4,7,11]","B","125","78"
"47","4","[3,1,4,2,5]","25","[1,2,3,4,5]","13","17","[5,13,3,9,17]","[3,5,9,13,17]","B_o085_r10477","5","[1,2,4,7,11]","B","125","78"
"47","-1","[3,1,5,2,4]","25","[1,2,3,4,5]","21","20","[5,13,3,17,9]","[3,5,9,13,17]","B_o085_r10478","5","[1,2,4,7,11]","B","125","78"
"47","0","[4,1,3,2,5]","25","[1,2,3,4,5]","19","19","[5,13,9,3,17]","[3,5,9,13,17]","B_o085_r10479","5","[1,2,4,7,11]","B","125","78"
"47","","[5,1,3,2,4]","25","[1,2,3,4,5]","","","[5,13,9,17,3]","[3,5,9,13,17]","B_o085_r10480","5","[1,2,4,7,11]","B","125","78"
"47","-6","[4,1,5,2,3]","25","[1,2,3,4,5]","33","27","[5,13,17,3,9]","[3,5,9,13,17]","B_o085_r10481","5","[1,2,4,7,11]","B","125","78"
"47","-14","[5,1,4,2,3]","25","[1,2,3,4,5]","41","27","[5,13,17,9,3]","[3,5,9,13,17]","B_o085_r10482","5","[1,2,4,7,11]","B","125","78"
"47","-1","[3,1,4,5,2]","25","[1,2,3,4,5]","22","21","[5,17,3,9,13]","[3,5,9,13,17]","B_o085_r10483","5","[1,2,4,7,11]","B","125","78"
"47","-5","[3,1,5,4,2]","25","[1,2,3,4,5]","26","21","[5,17,3,13,9]","[3,5,9,13,17]","B_o085_r10484","5","[1,2,4,7,11]","B","125","78"
"47","-5","[4,1,3,5,2]","25","[1,2,3,4,5]","28","23","[5,17,9,3,13]","[3,5,9,13,17]","B_o085_r10485","5","[1,2,4,7,11]","B","125","78"
"47","-17","[5,1,3,4,2]","25","[1,2,3,4,5]","40","23","[5,17,9,13,3]","[3,5,9,13,17]","B_o085_r10486","5","[1,2,4,7,11]","B","125","78"
"47","-8","[4,1,5,3,2]","25","[1,2,3,4,5]","35","27","[5,17,13,3,9]","[3,5,9,13,17]","B_o085_r10487","5","[1,2,4,7,11]","B","125","78"
"47","-16","[5,1,4,3,2]","25","[1,2,3,4,5]","43","27","[5,17,13,9,3]","[3,5,9,13,17]","B_o085_r10488","5","[1,2,4,7,11]","B","125","78"
